sim_ind	M1	M2	M3	a_o	r_p_o	e_o	inc_o	Omega_o	omega_o	e_i	inc_i	Omega_i	omega_i	f_i	final_time	outer_orbits	outer_orbits_RW	disrupted
1	1	0.8	0.5	32.7243	3.2724	0.9	0	0	0	0.5	0.7232	4.4913	0.5698	3.9569	7396946.8	94	2.3	1
2	1	0.8	0.5	42.0002	4.2	0.9	0	0	0	0.5	2.2119	0.9091	4.1373	3.6104	82058191.6	921	3206.1	0
3	1	0.8	0.5	41.955	4.1955	0.9	0	0	0	0.5	1.8189	3.3331	3.8873	4.3742	429783704.6	1983	937.7	1
4	1	0.8	0.5	20.9127	2.0913	0.9	0	0	0	0.5	1.284	3.3499	4.1129	2.7133	64264.1	2	0.2	1
5	1	0.8	0.5	23.5868	2.3587	0.9	0	0	0	0.5	1.9482	2.7061	1.7514	5.614	565259.4	13	1.5	1
6	1	0.8	0.5	22.3339	2.2334	0.9	0	0	0	0.5	1.499	2.613	1.7304	0.4062	1744114.1	31	0.3	1
7	1	0.8	0.5	36.9624	3.6962	0.9	0	0	0	0.5	2.2695	5.5124	6.1215	1.4786	1261555917.3	449	337.2	1
8	1	0.8	0.5	30.4405	3.0441	0.9	0	0	0	0.5	0.6609	5.1159	3.3952	3.6282	41809.2	1	0.9	1
9	1	0.8	0.5	26.1796	2.618	0.9	0	0	0	0.5	2.8157	1.2571	0.8013	3.099	18905089.5	95	164.2	1
10	1	0.8	0.5	23.8332	2.3833	0.9	0	0	0	0.5	1.3825	0.0621	4.4238	4.1242	36309	1	0.4	1
11	1	0.8	0.5	44.6482	4.4648	0.9	0	0	0	0.5	2.4596	4.662	1.9257	5.3983	315527060.4	4157	71630.7	0
12	1	0.8	0.5	33.9202	3.392	0.9	0	0	0	0.5	2.8538	4.8042	1.253	0.3394	207829394.7	3536	2435.9	0
13	1	0.8	0.5	34.3078	3.4308	0.9	0	0	0	0.5	1.2739	2.2964	4.6188	4.9322	3658254.3	12	7.1	1
14	1	0.8	0.5	37.3742	3.7374	0.9	0	0	0	0.5	2.2715	0.6481	0.5419	4.5354	332292044.5	918	479.2	1
15	1	0.8	0.5	35.6108	3.5611	0.9	0	0	0	0.5	1.7458	5.7863	0.3593	3.1374	160548457.6	74	41.6	1
16	1	0.8	0.5	37.6304	3.763	0.9	0	0	0	0.5	0.8453	5.6575	4.9997	2.8716	19697123.8	246	27.6	1
17	1	0.8	0.5	40.7883	4.0788	0.9	0	0	0	0.5	2.0099	4.595	0.7323	3.7046	153325743.4	1938	1371.7	0
18	1	0.8	0.5	32.7112	3.2711	0.9	0	0	0	0.5	0.7653	0.3602	0.9204	0.2179	2517787	124	3.4	1
19	1	0.8	0.5	29.0523	2.9052	0.9	0	0	0	0.5	2.3191	5.368	3.083	1.0327	69450156	3805	25.2	1
20	1	0.8	0.5	22.9017	2.2902	0.9	0	0	0	0.5	2.4444	1.4896	5.0868	2.1299	1596796.7	180	18.9	1
21	1	0.8	0.5	42.0818	4.2082	0.9	0	0	0	0.5	1.0622	4.9885	3.8789	2.4319	152031125	142	163.4	1
22	1	0.8	0.5	29.3766	2.9377	0.9	0	0	0	0.5	1.1395	5.6375	3.577	3.0311	41179.3	1	1.1	1
23	1	0.8	0.5	26.1191	2.6119	0.9	0	0	0	0.5	1.4572	2.9304	4.1986	2.0022	713806.2	126	0.8	1
24	1	0.8	0.5	37.1785	3.7179	0.9	0	0	0	0.5	1.5074	1.7096	0.3886	3.4397	36680288.2	905	35.9	1
25	1	0.8	0.5	43.6145	4.3614	0.9	0	0	0	0.5	2.2412	1.0246	2.5334	3.3231	72716823.6	1123	6225.1	0
26	1	0.8	0.5	40.0021	4.0002	0.9	0	0	0	0.5	1.2224	4.4819	2.092	1.3688	126304632.7	2154	69.8	1
27	1	0.8	0.5	24.5304	2.453	0.9	0	0	0	0.5	1.5942	4.7561	3.5823	2.9628	19584842.2	4	0.8	1
28	1	0.8	0.5	32.4135	3.2413	0.9	0	0	0	0.5	0.6721	0.1539	4.2393	2.8476	2352922.9	78	3.1	1
29	1	0.8	0.5	23.133	2.3133	0.9	0	0	0	0.5	2.4572	4.8638	3.0792	5.5268	665353.4	50	9.5	1
30	1	0.8	0.5	31.4852	3.1485	0.9	0	0	0	0.5	2.5668	0.2928	0.3565	3.0424	190947998.9	1026	210.2	1
31	1	0.8	0.5	24.497	2.4497	0.9	0	0	0	0.5	1.8373	3.176	5.2777	2.1705	1224126.1	72	1.6	1
32	1	0.8	0.5	34.5607	3.4561	0.9	0	0	0	0.5	0.7415	4.2312	4.6137	1.3656	1888681.9	4	16.5	1
33	1	0.8	0.5	31.1823	3.1182	0.9	0	0	0	0.5	1.445	0.7608	5.1635	3.3641	14188805.8	1076	3.5	1
34	1	0.8	0.5	24.399	2.4399	0.9	0	0	0	0.5	1.8555	0.461	3.9166	2.1802	957426.9	2	2.1	1
35	1	0.8	0.5	42.6268	4.2627	0.9	0	0	0	0.5	2.6924	0.5539	2.5178	0.0981	292449358.1	3826	33901	0
36	1	0.8	0.5	32.8439	3.2844	0.9	0	0	0	0.5	1.72	4.449	3.1004	2.7823	38321213.6	675	12.6	1
37	1	0.8	0.5	39.6795	3.968	0.9	0	0	0	0.5	2.7241	3.3473	4.0503	2.3097	112094443	1722	12673.2	0
38	1	0.8	0.5	23.4104	2.341	0.9	0	0	0	0.5	1.196	0.1032	0.1349	4.0764	66283.7	2	0.2	1
39	1	0.8	0.5	24.4817	2.4482	0.9	0	0	0	0.5	2.2736	5.9045	0.7217	4.1886	21174158.9	17	8.3	1
40	1	0.8	0.5	20.3166	2.0317	0.9	0	0	0	0.5	1.1483	4.1293	2.6929	3.958	880376.6	10	0.1	1
41	1	0.8	0.5	20.6831	2.0683	0.9	0	0	0	0.5	1.2586	0.1267	5.811	3.4317	58416.4	5	0.2	1
42	1	0.8	0.5	38.7167	3.8717	0.9	0	0	0	0.5	1.4825	5.0942	0.1218	2.1162	94690810.6	2661	54.9	1
43	1	0.8	0.5	41.4473	4.1447	0.9	0	0	0	0.5	0.6903	4.1559	1.2742	3.7565	44458482.5	457	128.7	1
44	1	0.8	0.5	26.3356	2.6336	0.9	0	0	0	0.5	1.2782	5.8234	3.6311	5.9228	34629.6	1	0.6	1
45	1	0.8	0.5	25.9721	2.5972	0.9	0	0	0	0.5	1.8485	3.7042	4.0361	2.3438	6217094.3	69	2.6	1
46	1	0.8	0.5	34.4986	3.4499	0.9	0	0	0	0.5	1.6115	3.3968	6.2582	5.1132	9258450.7	5	15.6	1
47	1	0.8	0.5	38.1357	3.8136	0.9	0	0	0	0.5	0.5998	5.6583	0.0968	4.5609	15992198.3	17	13.3	1
48	1	0.8	0.5	36.4593	3.6459	0.9	0	0	0	0.5	1.6765	3.903	5.0461	2.2882	9867131	59	43	1
49	1	0.8	0.5	41.0583	4.1058	0.9	0	0	0	0.5	1.0542	6.0453	2.787	4.3943	14525487.6	165	68.3	1
50	1	0.8	0.5	39.3571	3.9357	0.9	0	0	0	0.5	1.2085	5.4941	5.9546	0.2605	22069512.5	26	42.2	1
51	1	0.8	0.5	41.8286	4.1829	0.9	0	0	0	0.5	2.2838	0.0995	0.8438	2.3862	104647630.3	1688	4828.3	0
52	1	0.8	0.5	40.6426	4.0643	0.9	0	0	0	0.5	1.913	5.4759	2.7953	2.8339	157493123.2	264	456.5	1
53	1	0.8	0.5	39.0797	3.908	0.9	0	0	0	0.5	2.4783	1.128	1.7756	4.1783	135181881.8	2098	5013.4	0
54	1	0.8	0.5	22.1934	2.2193	0.9	0	0	0	0.5	0.4949	3.3228	0.2115	2.4305	405926.2	28	0.1	1
55	1	0.8	0.5	32.6615	3.2661	0.9	0	0	0	0.5	2.1333	2.4892	2.6718	3.1045	8058512.4	212	45.8	1
56	1	0.8	0.5	36.541	3.6541	0.9	0	0	0	0.5	0.2001	5.873	1.4272	0.9405	9598845.8	223	6.8	1
57	1	0.8	0.5	28.4646	2.8465	0.9	0	0	0	0.5	1.1949	1.8185	1.535	3.0816	539941.8	4	0.9	1
58	1	0.8	0.5	34.5272	3.4527	0.9	0	0	0	0.5	2.7419	3.5938	2.6178	2.4032	217039802.3	1916	1586.9	0
59	1	0.8	0.5	37.4498	3.745	0.9	0	0	0	0.5	0.6058	4.3393	1.5036	4.1487	4364554.9	105	21.1	1
60	1	0.8	0.5	21.6201	2.162	0.9	0	0	0	0.5	2.6308	2.7037	3.9531	4.3156	272584.6	26	24.3	1
61	1	0.8	0.5	39.7834	3.9783	0.9	0	0	0	0.5	1.6793	1.4053	1.0049	3.2879	476987715.9	998	182.7	0
62	1	0.8	0.5	22.6525	2.2653	0.9	0	0	0	0.5	2.5161	2.1777	1.2518	4.272	11638226.9	330	31	1
63	1	0.8	0.5	24.9108	2.4911	0.9	0	0	0	0.5	1.3646	3.2865	2.7287	3.0571	171836.8	69	0.5	1
64	1	0.8	0.5	42.6228	4.2623	0.9	0	0	0	0.5	1.4778	1.1614	0.4674	3.1113	5873480645.9	966	339.3	1
65	1	0.8	0.5	41.2404	4.124	0.9	0	0	0	0.5	2.1529	0.4981	2.2584	3.6874	92441849.4	1372	2042.5	0
66	1	0.8	0.5	27.9443	2.7944	0.9	0	0	0	0.5	1.9656	4.9275	4.6161	2.4014	9755997	405	5.1	1
67	1	0.8	0.5	37.3114	3.7311	0.9	0	0	0	0.5	1.5169	3.7379	5.8958	1.5975	8083081.9	177	38.9	1
68	1	0.8	0.5	23.365	2.3365	0.9	0	0	0	0.5	2.3365	2.3454	5.0665	3.9347	1517464.4	132	8.3	1
69	1	0.8	0.5	32.0141	3.2014	0.9	0	0	0	0.5	0.9243	4.368	5.5752	2.0384	241108.5	3	2.6	1
70	1	0.8	0.5	38.8579	3.8858	0.9	0	0	0	0.5	0.6581	5.1053	2.8197	2.5967	7148178.8	40	19.2	1
71	1	0.8	0.5	22.0826	2.2083	0.9	0	0	0	0.5	2.4542	3.7885	1.9209	2.7779	3102260.9	104	16.9	1
72	1	0.8	0.5	26.5487	2.6549	0.9	0	0	0	0.5	2.5903	4.6482	4.6875	2.6412	61918393.6	261	107.4	1
73	1	0.8	0.5	20.3428	2.0343	0.9	0	0	0	0.5	1.665	5.6308	0.5233	4.084	224654.4	24	0.4	1
74	1	0.8	0.5	40.8185	4.0819	0.9	0	0	0	0.5	1.0567	1.5064	0.3903	3.1005	380926377	50	63.2	1
75	1	0.8	0.5	32.6559	3.2656	0.9	0	0	0	0.5	1.4989	4.2749	1.306	4.2148	2426865	24	6.2	1
76	1	0.8	0.5	38.8775	3.8878	0.9	0	0	0	0.5	1.1246	4.3648	5.7657	3.4025	4571850.1	68	35.2	1
77	1	0.8	0.5	29.4476	2.9448	0.9	0	0	0	0.5	1.3953	0.2767	3.4152	3.8175	2468823.9	3	1.6	1
78	1	0.8	0.5	36.1385	3.6138	0.9	0	0	0	0.5	2.3699	3.9606	4.4452	4.4881	968213100.2	2385	571.9	1
79	1	0.8	0.5	34.4842	3.4484	0.9	0	0	0	0.5	2.083	4.279	3.3523	4.6777	12130145.5	63	63.6	1
80	1	0.8	0.5	24.0937	2.4094	0.9	0	0	0	0.5	2.122	1.9102	0.484	3.5653	1842961.1	90	3.2	1
81	1	0.8	0.5	34.3169	3.4317	0.9	0	0	0	0.5	1.2576	3.8158	5.0248	3.3874	5058353.2	112	7.3	1
82	1	0.8	0.5	30.4661	3.0466	0.9	0	0	0	0.5	2.7351	0.2662	5.433	3.2645	60986434.5	3878	439.9	1
83	1	0.8	0.5	27.8604	2.786	0.9	0	0	0	0.5	1.2308	4.2031	1.1592	3.2004	2144264	58	0.9	1
84	1	0.8	0.5	26.0535	2.6053	0.9	0	0	0	0.5	0.3946	1.3427	2.7118	1.9615	200725.9	19	0.2	1
85	1	0.8	0.5	42.3276	4.2328	0.9	0	0	0	0.5	2.4401	6.1693	0.9552	2.6011	89367999.2	1800	11744.1	0
86	1	0.8	0.5	42.3126	4.2313	0.9	0	0	0	0.5	2.6358	2.2961	4.3529	2.5239	122695701.9	1282	29506	0
87	1	0.8	0.5	41.7165	4.1717	0.9	0	0	0	0.5	1.0259	1.0009	3.1262	4.0738	66331953.7	386	79.2	1
88	1	0.8	0.5	26.3483	2.6348	0.9	0	0	0	0.5	2.0511	2.3628	3.9113	2.8254	418716.4	88	7.7	1
89	1	0.8	0.5	36.0082	3.6008	0.9	0	0	0	0.5	2.0248	2.2081	2.0961	3.6432	81691844.9	330	113.2	1
90	1	0.8	0.5	32.2185	3.2218	0.9	0	0	0	0.5	1.4484	3.6246	0.3843	2.8897	35047118.9	91	4.9	1
91	1	0.8	0.5	25.6702	2.567	0.9	0	0	0	0.5	0.8045	3.7173	6.0935	2.7842	768243.9	111	0.2	1
92	1	0.8	0.5	40.304	4.0304	0.9	0	0	0	0.5	0.4102	1.0629	1.3552	3.1775	243911650.5	1088	40.3	1
93	1	0.8	0.5	37.5818	3.7582	0.9	0	0	0	0.5	1.0671	0.3449	1.2739	1.4857	55543537.6	2416	21.5	1
94	1	0.8	0.5	36.3705	3.6371	0.9	0	0	0	0.5	1.6358	1.1301	5.4789	3.682	5554022	27	49.3	1
95	1	0.8	0.5	38.0439	3.8044	0.9	0	0	0	0.5	0.286	0.9531	1.9085	1.8423	9268771.8	21	13.2	1
96	1	0.8	0.5	32.7762	3.2776	0.9	0	0	0	0.5	2.6672	2.1931	1.0313	3.3559	164494651.5	1188	758.3	1
97	1	0.8	0.5	34.7773	3.4777	0.9	0	0	0	0.5	0.93	1.1563	0.3286	4.3804	1326060	4	4.9	1
98	1	0.8	0.5	37.8498	3.785	0.9	0	0	0	0.5	1.0931	3.176	0.4979	2.3627	5042571.6	74	21.6	1
99	1	0.8	0.5	41.6214	4.1621	0.9	0	0	0	0.5	2.5369	0.1747	3.7283	4.6694	194085525.4	4864	9855.8	0
100	1	0.8	0.5	33.1796	3.318	0.9	0	0	0	0.5	1.3993	5.4983	1.1995	3.8794	13073435.9	603	6.2	1
101	1	0.8	0.5	31.9683	3.1968	0.9	0	0	0	0.5	1.5818	5.7343	2.5778	1.4489	19366056.3	692	8.1	1
102	1	0.8	0.5	20.3635	2.0364	0.9	0	0	0	0.5	1.8926	5.6884	0.9394	3.691	52704.1	6	0.7	1
103	1	0.8	0.5	42.9423	4.2942	0.9	0	0	0	0.5	1.2605	4.4725	5.1219	4.154	241037454.2	1215	239.4	1
104	1	0.8	0.5	29.5596	2.956	0.9	0	0	0	0.5	2.2569	3.2588	1.3874	3.7199	81477702.7	213	28.4	1
105	1	0.8	0.5	24.7211	2.4721	0.9	0	0	0	0.5	1.4655	4.776	2.3449	3.4389	152603.2	12	0.7	1
106	1	0.8	0.5	22.6303	2.263	0.9	0	0	0	0.5	1.3165	0.2206	2.402	0.8025	1005270.5	52	0.5	1
107	1	0.8	0.5	22.1538	2.2154	0.9	0	0	0	0.5	2.3345	4.4514	2.4796	3.8576	606924.1	37	5.7	1
108	1	0.8	0.5	23.1617	2.3162	0.9	0	0	0	0.5	0.8166	4.7725	4.683	3.6676	52830.6	2	0.3	1
109	1	0.8	0.5	21.327	2.1327	0.9	0	0	0	0.5	0.869	0.6482	2.8499	3.8904	111670.8	21	0.1	1
110	1	0.8	0.5	23.5081	2.3508	0.9	0	0	0	0.5	1.4459	2.9958	3.0439	0.6784	42199	3	0.3	1
111	1	0.8	0.5	26.2245	2.6225	0.9	0	0	0	0.5	1.852	0.7481	4.5704	3.8251	2348028.6	35	2.2	1
112	1	0.8	0.5	28.1909	2.8191	0.9	0	0	0	0.5	1.1914	1.7501	4.3544	6.0698	1475281.2	55	0.9	1
113	1	0.8	0.5	33.147	3.3147	0.9	0	0	0	0.5	1.7841	2.5787	3.009	3.3923	1100168.7	8	16.8	1
114	1	0.8	0.5	30.1061	3.0106	0.9	0	0	0	0.5	2.1133	4.0552	1.8763	5.9838	53210731.5	1184	17.9	1
115	1	0.8	0.5	42.672	4.2672	0.9	0	0	0	0.5	2.8403	0.5343	2.7615	4.6758	193689255.1	2300	57345.7	0
116	1	0.8	0.5	39.6533	3.9653	0.9	0	0	0	0.5	1.9129	5.1263	2.3257	4.4599	370836846	1590	414.1	1
117	1	0.8	0.5	35.1446	3.5145	0.9	0	0	0	0.5	1.3067	3.4743	1.5149	3.8774	24476936.2	1616	10	1
118	1	0.8	0.5	42.0413	4.2041	0.9	0	0	0	0.5	1.7834	1.7962	3.1486	3.3813	89069322.7	267	551.2	1
119	1	0.8	0.5	25.6451	2.5645	0.9	0	0	0	0.5	1.9615	2.5749	4.3538	3.3593	623279.7	10	2.7	1
120	1	0.8	0.5	33.7742	3.3774	0.9	0	0	0	0.5	1.9426	3.2795	4.714	1.7377	89509197	282	32.2	1
121	1	0.8	0.5	32.5509	3.2551	0.9	0	0	0	0.5	1.5623	1.071	1.3823	3.5587	25646554.6	164	7	1
122	1	0.8	0.5	24.8151	2.4815	0.9	0	0	0	0.5	1.312	1.9768	3.6247	2.9792	599888.8	2	0.4	1
123	1	0.8	0.5	44.9965	4.4996	0.9	0	0	0	0.5	1.0123	1.9601	0.1637	4.232	184229234.4	135	335.7	1
124	1	0.8	0.5	23.8955	2.3895	0.9	0	0	0	0.5	1.3981	2.949	4.8393	3.7676	169014.6	3	0.4	1
125	1	0.8	0.5	42.8866	4.2887	0.9	0	0	0	0.5	2.0444	3.5985	1.4839	0.5597	191075262.9	2173	1819.6	0
126	1	0.8	0.5	29.3663	2.9366	0.9	0	0	0	0.5	2.7823	3.286	1.3476	5.8737	145928003.9	209	443.1	1
127	1	0.8	0.5	28.3752	2.8375	0.9	0	0	0	0.5	1.3476	0.5123	4.634	2.6447	473573.3	3	1.1	1
128	1	0.8	0.5	42.7487	4.2749	0.9	0	0	0	0.5	1.0028	4.3772	5.8881	1.5338	97509656.1	2738	136.2	1
129	1	0.8	0.5	35.9395	3.594	0.9	0	0	0	0.5	0.6929	4.7625	6.2785	3.7976	4751425.8	95	5.9	1
130	1	0.8	0.5	39.3651	3.9365	0.9	0	0	0	0.5	1.5993	3.8412	2.0816	3.1873	62460855.7	3726	115.7	0
131	1	0.8	0.5	44.798	4.4798	0.9	0	0	0	0.5	2.311	2.7385	3.7076	3.6649	86044521.1	1145	13586.6	0
132	1	0.8	0.5	25.7262	2.5726	0.9	0	0	0	0.5	0.9524	5.3181	5.5416	3.7907	158989.6	4	0.4	1
133	1	0.8	0.5	21.4298	2.143	0.9	0	0	0	0.5	1.444	2.1982	5.5351	3.0162	330389.8	2	0.4	1
134	1	0.8	0.5	29.4083	2.9408	0.9	0	0	0	0.5	2.315	1.726	5.0653	6.0766	15996715.8	1269	40.1	1
135	1	0.8	0.5	37.2116	3.7212	0.9	0	0	0	0.5	1.5486	0.8702	3.5003	3.021	9999601.9	61	40.3	1
136	1	0.8	0.5	34.5497	3.455	0.9	0	0	0	0.5	1.5414	2.6691	4.2838	2.5487	9617322.3	107	14.3	1
137	1	0.8	0.5	20.2245	2.0225	0.9	0	0	0	0.5	1.0944	4.0204	0.0979	3.0226	36642.5	2	0.1	1
138	1	0.8	0.5	23.6979	2.3698	0.9	0	0	0	0.5	1.2329	0.2044	4.2511	5.9798	88202	2	0.3	1
139	1	0.8	0.5	41.2573	4.1257	0.9	0	0	0	0.5	1.4861	3.7298	5.3317	5.734	135809092.4	3166	200.1	0
140	1	0.8	0.5	23.6694	2.3669	0.9	0	0	0	0.5	2.8352	1.7967	2.7303	3.3583	2809289.4	113	78.1	1
141	1	0.8	0.5	34.9029	3.4903	0.9	0	0	0	0.5	0.9041	1.205	5.8584	3.0362	6126650.6	52	5.3	1
142	1	0.8	0.5	37.5864	3.7586	0.9	0	0	0	0.5	1.9581	1.1653	0.6167	6.2266	278711731.9	2490	195.9	1
143	1	0.8	0.5	41.0415	4.1041	0.9	0	0	0	0.5	0.7499	1.4551	2.0435	2.7512	21143969.2	47	104.6	1
144	1	0.8	0.5	39.9578	3.9958	0.9	0	0	0	0.5	2.9639	5.2902	5.4076	1.9026	157325564.6	2728	25310.4	0
145	1	0.8	0.5	44.9142	4.4914	0.9	0	0	0	0.5	0.2207	3.732	2.1997	3.7713	574185267.4	156	224.4	1
146	1	0.8	0.5	27.1764	2.7176	0.9	0	0	0	0.5	2.8926	1.8215	4.1787	3.2511	23360107.2	508	281.4	1
147	1	0.8	0.5	35.4685	3.5468	0.9	0	0	0	0.5	2.5733	2.7555	2.7946	0.756	193834384.4	492	904.1	1
148	1	0.8	0.5	31.2869	3.1287	0.9	0	0	0	0.5	1.9236	4.5483	4.3308	2.7583	26683908.5	287	13.6	1
149	1	0.8	0.5	27.3729	2.7373	0.9	0	0	0	0.5	0.7073	2.3781	5.0377	3.2105	4775954.8	50	0.8	1
150	1	0.8	0.5	31.4555	3.1456	0.9	0	0	0	0.5	0.9185	5.4566	4.4214	2.6416	4620318.1	99	2.6	1
151	1	0.8	0.5	34.4716	3.4472	0.9	0	0	0	0.5	0.448	5.0774	3.2716	4.2987	3769640.5	120	3.1	1
152	1	0.8	0.5	41.3356	4.1336	0.9	0	0	0	0.5	0.7333	5.5754	5.7335	3.7009	25912995.8	280	63.4	1
153	1	0.8	0.5	34.6445	3.4645	0.9	0	0	0	0.5	0.8796	4.6789	1.5984	3.3654	10834249.5	16	7.6	1
154	1	0.8	0.5	35.8711	3.5871	0.9	0	0	0	0.5	2.0007	1.5982	3.9693	4.2734	33198891.4	199	122.3	1
155	1	0.8	0.5	44.8012	4.4801	0.9	0	0	0	0.5	1.9786	4.0314	2.2278	3.1638	68134911.1	1184	4271	0
156	1	0.8	0.5	21.5764	2.1576	0.9	0	0	0	0.5	0.417	2.5076	1.8371	3.1425	501807.1	28	0.1	1
157	1	0.8	0.5	27.9301	2.793	0.9	0	0	0	0.5	2.163	2.9021	0.5852	3.0512	3159072.2	23	12	1
158	1	0.8	0.5	44.6715	4.4672	0.9	0	0	0	0.5	2.6606	2.938	0.2803	3.1431	75014813.6	897	63724.6	0
159	1	0.8	0.5	21.2208	2.1221	0.9	0	0	0	0.5	1.8138	3.718	3.6281	5.0103	354115.4	2	0.7	1
160	1	0.8	0.5	41.4353	4.1435	0.9	0	0	0	0.5	1.0911	3.4307	3.859	3.5919	69332423	1052	126	1
161	1	0.8	0.5	22.8196	2.282	0.9	0	0	0	0.5	1.9213	3.6918	3.2691	3.4167	91428.4	8	1.1	1
162	1	0.8	0.5	31.7635	3.1764	0.9	0	0	0	0.5	1.4619	5.4957	2.6498	3.942	3010911	199	4.8	1
163	1	0.8	0.5	21.814	2.1814	0.9	0	0	0	0.5	2.1102	2.5972	6.1708	4.0954	33897.9	1	1.5	1
164	1	0.8	0.5	44.1295	4.413	0.9	0	0	0	0.5	0.4704	2.0587	4.0106	2.8845	175229169.3	1093	197.2	1
165	1	0.8	0.5	21.8541	2.1854	0.9	0	0	0	0.5	1.1072	2.3598	2.2162	2.8102	4337691.3	9	0.2	1
166	1	0.8	0.5	28.8923	2.8892	0.9	0	0	0	0.5	1.2688	0.3003	1.9355	2.1561	10195297	5	1.2	1
167	1	0.8	0.5	21.301	2.1301	0.9	0	0	0	0.5	1.2609	6.0661	2.8593	3.3175	214170.2	5	0.1	1
168	1	0.8	0.5	25.9639	2.5964	0.9	0	0	0	0.5	2.1599	4.0054	2.6012	0.7036	3968981.3	152	6.5	1
169	1	0.8	0.5	34.8085	3.4808	0.9	0	0	0	0.5	0.9465	2.8056	2.4932	2.9824	2799183	69	6.6	1
170	1	0.8	0.5	33.2341	3.3234	0.9	0	0	0	0.5	1.6725	4.7517	2.3466	5.8742	5473934.1	56	17.8	1
171	1	0.8	0.5	37.7569	3.7757	0.9	0	0	0	0.5	1.7238	2.5779	6.11	3.2127	22085314.3	166	83.1	1
172	1	0.8	0.5	22.819	2.2819	0.9	0	0	0	0.5	0.8074	1.6703	1.8172	3.3534	463531.5	4	0.3	1
173	1	0.8	0.5	21.878	2.1878	0.9	0	0	0	0.5	2.0132	5.8869	4.119	4.1439	150161.2	17	1.5	1
174	1	0.8	0.5	39.2705	3.927	0.9	0	0	0	0.5	0.6335	4.5985	3.4947	4.6199	80829681.6	271	22.6	1
175	1	0.8	0.5	32.7831	3.2783	0.9	0	0	0	0.5	1.427	3.0164	5.4807	6.0963	2209630.5	21	7.9	1
176	1	0.8	0.5	41.0774	4.1077	0.9	0	0	0	0.5	1.9015	4.9253	2.4607	0.4712	430860017.1	724	924.1	1
177	1	0.8	0.5	40.6166	4.0617	0.9	0	0	0	0.5	0.6907	3.8366	6.2204	4.0261	27412103.6	51	38	1
178	1	0.8	0.5	26.7661	2.6766	0.9	0	0	0	0.5	1.404	0.2453	1.1928	1.7584	295359.1	2	0.8	1
179	1	0.8	0.5	32.6214	3.2621	0.9	0	0	0	0.5	2.2555	2.8527	0.9702	3.747	136360679.2	613	106.8	1
180	1	0.8	0.5	27.4846	2.7485	0.9	0	0	0	0.5	2.0706	2.7698	1.2289	2.999	14039760.6	586	6.7	1
181	1	0.8	0.5	43.1618	4.3162	0.9	0	0	0	0.5	1.5015	1.747	2.597	2.1441	262600590.3	611	507.4	1
182	1	0.8	0.5	38.7857	3.8786	0.9	0	0	0	0.5	1.0602	4.6358	0.1159	0.8516	6940461.1	82	24.7	1
183	1	0.8	0.5	20.7514	2.0751	0.9	0	0	0	0.5	1.1173	1.4805	4.4808	1.7636	31417.1	1	0.1	1
184	1	0.8	0.5	29.6848	2.9685	0.9	0	0	0	0.5	1.1296	4.3482	2.2702	2.8832	5472426.3	27	2	1
185	1	0.8	0.5	25.7811	2.5781	0.9	0	0	0	0.5	1.0509	3.0685	5.7628	3.7631	110824.8	3	0.4	1
186	1	0.8	0.5	40.4864	4.0486	0.9	0	0	0	0.5	1.3677	1.6293	4.8255	2.9236	61975606.8	405	92.4	1
187	1	0.8	0.5	25.1565	2.5156	0.9	0	0	0	0.5	2.3906	0.6384	4.1023	3.3294	26828751.6	1088	24.2	1
188	1	0.8	0.5	37.8183	3.7818	0.9	0	0	0	0.5	1.2356	5.0276	5.7665	4.279	14409089	664	27.8	1
189	1	0.8	0.5	31.9704	3.197	0.9	0	0	0	0.5	1.0102	2.1276	1.1543	2.0631	4291651.7	22	3	1
190	1	0.8	0.5	23.2648	2.3265	0.9	0	0	0	0.5	1.6456	5.1169	4.8114	2.1718	768075.1	51	0.6	1
191	1	0.8	0.5	34.9888	3.4989	0.9	0	0	0	0.5	1.0007	0.4336	1.7984	5.6099	3266134.5	26	8	1
192	1	0.8	0.5	39.8766	3.9877	0.9	0	0	0	0.5	1.2194	6.254	5.6102	1.3885	43233599.6	259	80.2	1
193	1	0.8	0.5	40.1021	4.0102	0.9	0	0	0	0.5	2.8376	1.1065	3.3456	3.129	72883634.5	1251	18306.5	0
194	1	0.8	0.5	40.905	4.0905	0.9	0	0	0	0.5	2.2644	5.89	4.7248	2.8862	74384462.3	1096	2027.9	0
195	1	0.8	0.5	44.2654	4.4265	0.9	0	0	0	0.5	1.0121	4.7059	3.791	2.8184	61835141.7	352	339.8	1
196	1	0.8	0.5	21.8025	2.1803	0.9	0	0	0	0.5	1.1794	0.1473	4.274	3.365	51619	2	0.2	1
197	1	0.8	0.5	21.2989	2.1299	0.9	0	0	0	0.5	1.7805	3.0285	0.5346	2.5332	32046	1	0.7	1
198	1	0.8	0.5	20.1867	2.0187	0.9	0	0	0	0.5	0.8979	0.6626	0.4266	2.6738	22023.6	1	0.1	1
199	1	0.8	0.5	25.4046	2.5405	0.9	0	0	0	0.5	2.5532	3.4466	5.3304	2.6004	110721277.8	157	46	1
200	1	0.8	0.5	30.2376	3.0238	0.9	0	0	0	0.5	2.9045	0.6116	3.311	2.6903	51184068.5	669	564	1
201	1	0.8	0.5	33.9257	3.3926	0.9	0	0	0	0.5	2.1269	5.7633	2.3736	5.3121	27296029.4	1873	128.8	1
