sim_ind	M1	M2	M3	a_o	r_p_o	e_o	inc_o	Omega_o	omega_o	e_i	inc_i	Omega_i	omega_i	f_i	final_time	outer_orbits	outer_orbits_RW	disrupted
794	1	1	1	13.453	4.0359	0.7	0	0	0	0.5	2.5799	1.0193	5.6887	2.8647	76117751.4	6782	34970.6	0
795	1	1	1	10.9818	3.2945	0.7	0	0	0	0.5	0.2605	0.8527	1.0334	1.1288	2242096.4	55	11.5	1
796	1	1	1	13.1548	3.9464	0.7	0	0	0	0.5	0.6571	5.8139	3.829	2.9432	279728818.6	247	140.9	1
797	1	1	1	14.3053	4.2916	0.7	0	0	0	0.5	1.8498	5.5363	4.6185	2.8728	68181712.8	5005	4447.1	0
798	1	1	1	11.3992	3.4198	0.7	0	0	0	0.5	1.2793	5.5452	2.3918	2.0127	49486765.5	1161	80.4	1
799	1	1	1	6.8139	2.0442	0.7	0	0	0	0.5	0.7232	2.4483	0.2714	3.4906	14552.6	1	0.6	1
800	1	1	1	14.5375	4.3613	0.7	0	0	0	0.5	1.1259	3.1387	0.4185	2.5336	87145893.4	5307	980.3	0
801	1	1	1	14.0031	4.2009	0.7	0	0	0	0.5	1.2204	5.6953	3.4813	4.7525	86249368.9	2553	585.6	1
802	1	1	1	12.9159	3.8748	0.7	0	0	0	0.5	0.315	2.8031	4.1314	1.4015	39513664.8	3231	85.9	1
803	1	1	1	11.8975	3.5693	0.7	0	0	0	0.5	2.2034	1.4372	1.255	4.4132	143840961.3	19629	1217.7	0
804	1	1	1	13.1704	3.9511	0.7	0	0	0	0.5	0.9046	3.1865	5.1962	1.0128	92284716.5	2808	272.1	1
805	1	1	1	13.0941	3.9282	0.7	0	0	0	0.5	1.6271	4.4653	0.9612	4.0654	103356007.5	12145	695.5	0
806	1	1	1	13.9313	4.1794	0.7	0	0	0	0.5	0.6326	1.5151	2.9266	3.6736	23369021	297	269.7	1
807	1	1	1	13.0322	3.9097	0.7	0	0	0	0.5	2.3708	5.0873	0.2591	3.1323	70763588.1	5328	7035.4	0
808	1	1	1	10.5856	3.1757	0.7	0	0	0	0.5	1.5161	0.4123	2.1301	3.1214	1125684.3	133	37.3	1
809	1	1	1	8.6287	2.5886	0.7	0	0	0	0.5	2.4476	1.8574	2.6978	3.761	351392.5	64	182.7	1
810	1	1	1	13.406	4.0218	0.7	0	0	0	0.5	1.8918	4.8996	0.7957	3.1564	68346934.5	4454	2576.8	0
811	1	1	1	12.2731	3.6819	0.7	0	0	0	0.5	0.8886	1.074	6.0098	1.1715	9105019	602	52.4	1
812	1	1	1	14.0836	4.2251	0.7	0	0	0	0.5	1.3916	4.7555	6.2808	4.1523	32756129.4	756	866.3	1
813	1	1	1	13.4213	4.0264	0.7	0	0	0	0.5	1.8009	1.9816	3.3555	1.1416	194045135.4	7020	1378.9	1
814	1	1	1	13.2828	3.9848	0.7	0	0	0	0.5	2.4665	4.3361	4.8832	3.6792	88471515.6	7396	33200.7	0
815	1	1	1	13.4187	4.0256	0.7	0	0	0	0.5	1.0652	0.0195	4.4179	3.306	150936339	3478	280.3	0
816	1	1	1	8.4574	2.5372	0.7	0	0	0	0.5	2.4626	4.5798	2.6086	1.6459	564997.8	63	181	1
817	1	1	1	9.6871	2.9061	0.7	0	0	0	0.5	1.4321	3.6449	2.1471	3.7822	7487766.2	160	13.8	1
818	1	1	1	12.2767	3.683	0.7	0	0	0	0.5	0.6096	0.6448	3.8216	4.1768	8519641.7	78	52.1	1
819	1	1	1	10.3325	3.0998	0.7	0	0	0	0.5	1.843	6.1974	4.0071	1.7949	7576614.3	1260	87.3	1
820	1	1	1	7.8577	2.3573	0.7	0	0	0	0.5	0.2121	1.2559	1.7137	2.459	43944.8	6	1	1
821	1	1	1	14.8118	4.4435	0.7	0	0	0	0.5	2.2922	1.0424	0.2346	4.5114	156908754.9	11901	39342.2	0
822	1	1	1	9.3202	2.7961	0.7	0	0	0	0.5	0.716	4.4411	5.0334	2.4755	208341.5	5	7.6	1
823	1	1	1	11.8088	3.5426	0.7	0	0	0	0.5	0.577	2.8591	6.119	3.2459	436081121.1	432	25.9	1
824	1	1	1	13.0019	3.9006	0.7	0	0	0	0.5	0.3009	0.6006	1.955	2.1434	5131140.2	180	95.9	1
825	1	1	1	12.038	3.6114	0.7	0	0	0	0.5	3.0958	0.3479	4.3537	3.5571	79641675.6	12326	29157.5	0
826	1	1	1	14.8378	4.4513	0.7	0	0	0	0.5	0.6081	5.0068	5.304	2.675	81420716.1	3458	1194.8	0
827	1	1	1	6.7647	2.0294	0.7	0	0	0	0.5	0.8285	3.2411	4.9984	4.3342	626339	17	1.4	1
828	1	1	1	14.8376	4.4513	0.7	0	0	0	0.5	1.7923	4.5625	0.283	2.9667	67098640.7	3802	7358.8	0
829	1	1	1	10.7928	3.2378	0.7	0	0	0	0.5	0.6246	0.1949	0.293	1.9754	10445922.5	398	10.2	1
830	1	1	1	14.6164	4.3849	0.7	0	0	0	0.5	1.7927	1.2648	3.7998	5.6232	255463064.1	8840	8965.6	0
831	1	1	1	11.4562	3.4369	0.7	0	0	0	0.5	1.206	1.6026	1.479	4.092	18301714	1632	38.2	1
832	1	1	1	11.6147	3.4844	0.7	0	0	0	0.5	0.7828	4.5216	5.6416	3.8821	9157419.3	265	30.6	1
833	1	1	1	9.9822	2.9946	0.7	0	0	0	0.5	0.4466	3.8815	6.1756	1.1331	83631.6	5	4.5	1
834	1	1	1	10.9606	3.2882	0.7	0	0	0	0.5	1.6641	4.6643	5.9237	3.3365	7621993.5	954	81.5	1
835	1	1	1	11.0421	3.3126	0.7	0	0	0	0.5	2.2713	1.1033	5.2185	1.9173	8963834.5	1053	876.5	1
836	1	1	1	12.3253	3.6976	0.7	0	0	0	0.5	1.8484	2.8442	0.3202	2.2886	495558333.7	571	489.8	1
837	1	1	1	14.008	4.2024	0.7	0	0	0	0.5	1.5973	4.1458	5.0632	2.9642	66607726.3	6976	1579.7	0
838	1	1	1	13.5344	4.0603	0.7	0	0	0	0.5	1.8919	1.2763	6.1582	2.9589	68835660.9	3274	1967	0
839	1	1	1	9.3136	2.7941	0.7	0	0	0	0.5	0.8957	3.6414	1.4558	2.7187	359726	17	5.5	1
840	1	1	1	12.6805	3.8041	0.7	0	0	0	0.5	2.5181	6.1298	0.3414	2.9448	73358927.3	7026	10031.9	0
841	1	1	1	12.5403	3.7621	0.7	0	0	0	0.5	1.0851	2.8009	1.0759	1.2236	29925638.7	1288	120.6	1
842	1	1	1	10.2406	3.0722	0.7	0	0	0	0.5	0.6316	3.5413	3.7362	2.7302	3454485.3	360	7.1	1
843	1	1	1	6.7569	2.0271	0.7	0	0	0	0.5	1.0133	1.6766	6.1358	3.929	98463.6	3	0.7	1
844	1	1	1	14.7039	4.4112	0.7	0	0	0	0.5	0.4335	3.2394	5.6292	4.1772	49512501.5	1494	692.6	1
845	1	1	1	11.6231	3.4869	0.7	0	0	0	0.5	1.078	3.0155	1.9885	4.6925	7901804.5	619	44.9	1
846	1	1	1	12.5358	3.7607	0.7	0	0	0	0.5	1.2672	0.9275	1.4776	5.5228	31797071.9	1204	126.3	1
847	1	1	1	14.6665	4.4	0.7	0	0	0	0.5	1.002	2.0335	4.5819	3.387	79716580.1	3510	1145.4	0
848	1	1	1	11.0099	3.303	0.7	0	0	0	0.5	1.9079	3.8612	2.2225	3.7158	10291484.5	1579	191.2	1
849	1	1	1	11.4406	3.4322	0.7	0	0	0	0.5	1.3316	0.7008	5.6966	3.1871	20506247.5	635	60.1	1
850	1	1	1	7.3094	2.1928	0.7	0	0	0	0.5	0.4181	4.442	5.9976	2.832	16571.8	1	0.7	1
851	1	1	1	9.901	2.9703	0.7	0	0	0	0.5	1.7645	1.9841	6.0953	3.4907	847439.6	97	37.3	1
852	1	1	1	8.3657	2.5097	0.7	0	0	0	0.5	2.0188	4.1867	3.7154	2.2622	28677.5	4	30	1
853	1	1	1	7.2297	2.1689	0.7	0	0	0	0.5	0.4801	1.2753	2.8088	4.0452	57151.8	4	0.7	1
854	1	1	1	9.2211	2.7663	0.7	0	0	0	0.5	2.6083	1.0617	0.6991	3.8971	725351.3	56	699.6	1
855	1	1	1	14.2674	4.2802	0.7	0	0	0	0.5	2.8309	5.2973	0.9925	4.1484	123214979.2	9331	302717.7	0
856	1	1	1	8.4583	2.5375	0.7	0	0	0	0.5	1.3012	3.6459	2.1393	3.767	1005291.7	55	4.2	1
857	1	1	1	9.9946	2.9984	0.7	0	0	0	0.5	2.4611	4.9975	5.5244	3.3176	1585871.6	262	681.1	1
858	1	1	1	10.5966	3.179	0.7	0	0	0	0.5	1.9859	2.989	1.003	2.1882	6193372.4	640	158.3	1
859	1	1	1	12.1492	3.6447	0.7	0	0	0	0.5	1.9651	3.5599	5.8334	2.8026	32930396	4370	624	1
860	1	1	1	11.1118	3.3335	0.7	0	0	0	0.5	1.1456	4.0409	0.0513	4.0296	3287574.8	25	21.4	1
861	1	1	1	9.3122	2.7936	0.7	0	0	0	0.5	1.3004	0.1136	4.5123	3.2372	6043544.6	35	6.7	1
862	1	1	1	12.6213	3.7864	0.7	0	0	0	0.5	0.8031	0.832	0.3802	4.4008	6001891.4	568	73.7	1
863	1	1	1	13.539	4.0617	0.7	0	0	0	0.5	2.0556	0.8743	6.1378	5.1356	155693966	7772	3344.6	0
864	1	1	1	8.3209	2.4963	0.7	0	0	0	0.5	2.7038	0.6328	0.1131	2.3535	705763	53	491.6	1
865	1	1	1	11.7974	3.5392	0.7	0	0	0	0.5	0.4216	3.7263	0.3304	2.8164	612340.1	22	24.7	1
866	1	1	1	11.1459	3.3438	0.7	0	0	0	0.5	1.4656	5.0814	2.3736	4.4546	758878984.7	385	72.1	1
867	1	1	1	10.5013	3.1504	0.7	0	0	0	0.5	1.8155	2.162	3.8172	2.931	855906.2	193	129.6	1
868	1	1	1	13.4822	4.0447	0.7	0	0	0	0.5	2.0053	5.4492	4.2581	1.465	191724534.9	13362	3118.9	0
869	1	1	1	14.7018	4.4105	0.7	0	0	0	0.5	2.1774	5.1987	5.5271	3.1739	72077338.7	5329	34022.3	0
870	1	1	1	12.8532	3.856	0.7	0	0	0	0.5	0.994	2.9691	3.9974	2.5835	52399531.1	1387	229.2	1
871	1	1	1	7.648	2.2944	0.7	0	0	0	0.5	2.1332	5.3008	3.9634	4.6482	760214	36	44.5	1
872	1	1	1	7.7397	2.3219	0.7	0	0	0	0.5	0.6305	1.8712	3.8401	1.5839	119494.5	3	1.2	1
873	1	1	1	7.3099	2.193	0.7	0	0	0	0.5	1.4886	4.1097	0.5311	3.344	36840	4	3.2	1
874	1	1	1	12.5982	3.7795	0.7	0	0	0	0.5	0.9737	3.7242	4.4874	2.2549	40330091.2	554	111.2	1
875	1	1	1	7.0179	2.1054	0.7	0	0	0	0.5	2.5033	5.0596	6.2634	2.3198	382180.8	63	80.1	1
876	1	1	1	14.2957	4.2887	0.7	0	0	0	0.5	1.1956	2.2521	5.1494	4.0588	189728230.4	1341	916.9	1
877	1	1	1	12.8045	3.8414	0.7	0	0	0	0.5	2.8777	1.6568	5.4149	0.3704	321448516.2	22833	61991.9	0
878	1	1	1	8.4704	2.5411	0.7	0	0	0	0.5	0.693	0.9128	3.1941	2.5418	1188320	22	1.5	1
879	1	1	1	10.3744	3.1123	0.7	0	0	0	0.5	2.0347	1.8664	0.7272	4.2234	1893828.9	200	223	1
880	1	1	1	9.3301	2.799	0.7	0	0	0	0.5	2.8303	5.9325	3.7864	2.9843	2501022.1	355	1951.6	1
881	1	1	1	10.8836	3.2651	0.7	0	0	0	0.5	0.608	1.1803	0.0622	2.6756	395354.6	39	10.6	1
882	1	1	1	13.8643	4.1593	0.7	0	0	0	0.5	1.397	5.2416	5.7223	2.5365	85803740.9	6829	936.1	0
883	1	1	1	7.1192	2.1358	0.7	0	0	0	0.5	1.0846	0.265	4.2123	1.2794	137242.3	13	1.5	1
884	1	1	1	12.3218	3.6966	0.7	0	0	0	0.5	2.146	2.9627	4.9561	0.6612	563487310.8	6543	1429.2	1
885	1	1	1	11.802	3.5406	0.7	0	0	0	0.5	2.5118	0.1185	5.8115	3.3039	74129602.7	5045	4051.5	0
886	1	1	1	14.475	4.3425	0.7	0	0	0	0.5	2.4699	4.0149	3.8039	2.0316	132529210.6	10004	69919.6	0
887	1	1	1	6.8409	2.0523	0.7	0	0	0	0.5	1.6354	4.0791	4.1141	1.9442	55588.2	5	3.7	1
888	1	1	1	13.2696	3.9809	0.7	0	0	0	0.5	0.5423	2.4935	1.3257	2.4054	126413663.9	1287	204.5	1
889	1	1	1	13.7299	4.119	0.7	0	0	0	0.5	2.2676	3.2693	0.1188	5.9031	240198676.8	7810	9509.2	0
890	1	1	1	13.5538	4.0662	0.7	0	0	0	0.5	0.8404	3.6852	0.8451	1.8934	41560551.8	2119	329.8	1
891	1	1	1	11.9279	3.5784	0.7	0	0	0	0.5	1.4253	3.7127	4.0675	2.3101	234048319.1	1457	113.6	1
892	1	1	1	9.0921	2.7276	0.7	0	0	0	0.5	0.8703	5.5937	5.3997	3.2473	418568.6	29	5.2	1
893	1	1	1	9.0116	2.7035	0.7	0	0	0	0.5	1.763	2.7931	0.958	0.6632	103956.6	9	21.4	1
894	1	1	1	10.9494	3.2848	0.7	0	0	0	0.5	2.0723	4.4916	3.219	4.0146	10743095.9	1260	231.8	1
895	1	1	1	8.5793	2.5738	0.7	0	0	0	0.5	0.4791	3.8198	2.3863	2.4414	260818.4	8	1.8	1
896	1	1	1	12.3719	3.7116	0.7	0	0	0	0.5	1.7173	0.3363	5.5864	1.1259	107276763.8	665	742.1	1
897	1	1	1	9.916	2.9748	0.7	0	0	0	0.5	0.5444	3.5647	4.3299	1.6176	1158594.7	121	7	1
898	1	1	1	13.3001	3.99	0.7	0	0	0	0.5	1.8392	1.387	5.8853	4.9399	129684348.6	3964	1449.9	1
899	1	1	1	9.2631	2.7789	0.7	0	0	0	0.5	1.1815	2.4224	3.5096	2.9953	437147.1	70	5.1	1
900	1	1	1	14.8634	4.459	0.7	0	0	0	0.5	0.6568	0.8101	0.8031	3.7376	118154923.4	3065	1137.7	1
901	1	1	1	14.6169	4.3851	0.7	0	0	0	0.5	0.8976	1.3657	1.1762	3.5402	81260918.4	5836	1304.6	0
902	1	1	1	8.2163	2.4649	0.7	0	0	0	0.5	1.9455	5.0689	6.1415	3.9928	218842.5	63	16.4	1
903	1	1	1	13.0986	3.9296	0.7	0	0	0	0.5	2.0847	0.2831	4.9091	4.7337	182720510.9	11268	2542.1	0
904	1	1	1	11.9508	3.5852	0.7	0	0	0	0.5	1.0499	2.7778	0.9693	2.1109	34233502.1	703	73.4	1
905	1	1	1	8.1681	2.4504	0.7	0	0	0	0.5	2.4944	0.8791	0.7406	3.5226	298071.3	45	193.5	1
906	1	1	1	8.3351	2.5005	0.7	0	0	0	0.5	1.2173	5.1204	1.4221	5.3163	149818.3	23	2.9	1
907	1	1	1	14.4058	4.3218	0.7	0	0	0	0.5	1.9481	5.9643	2.7718	2.7708	71186820.4	6787	7040.9	0
908	1	1	1	8.673	2.6019	0.7	0	0	0	0.5	1.3119	3.872	4.4003	5.1258	3361723	33	4.3	1
909	1	1	1	13.8309	4.1493	0.7	0	0	0	0.5	1.8245	0.774	0.6271	3.4595	73406087.5	3570	3408.7	0
910	1	1	1	11.639	3.4917	0.7	0	0	0	0.5	0.9525	5.5413	3.9834	3.1498	13183823.5	1467	53.1	1
911	1	1	1	10.9464	3.2839	0.7	0	0	0	0.5	2.5559	3.4182	5.0526	2.2499	75147964.8	8743	3297.6	1
912	1	1	1	10.1092	3.0328	0.7	0	0	0	0.5	2.2919	5.8244	5.4719	2.7041	407381.4	94	417	1
913	1	1	1	13.8219	4.1466	0.7	0	0	0	0.5	0.8102	0.9693	2.9742	2.5522	23410968.3	1902	261.9	1
914	1	1	1	14.5923	4.3777	0.7	0	0	0	0.5	1.5124	6.1972	4.8098	2.6672	73601018.8	4213	2321.4	0
915	1	1	1	14.8152	4.4446	0.7	0	0	0	0.5	1.2195	2.0786	5.7675	4.8251	113830273.3	2112	1781.4	0
916	1	1	1	11.1659	3.3498	0.7	0	0	0	0.5	1.6858	2.6605	0.7468	0.4599	2967607.1	305	151.4	1
917	1	1	1	10.9805	3.2941	0.7	0	0	0	0.5	2.4324	0.6838	1.5815	3.6684	73772524.9	7473	1757.1	1
918	1	1	1	8.1037	2.4311	0.7	0	0	0	0.5	2.052	1.5022	1.2464	3.7275	308441.6	66	24.7	1
919	1	1	1	13.6541	4.0962	0.7	0	0	0	0.5	2.7887	0.5768	1.8234	3.1123	73594086.3	5982	136546.5	0
920	1	1	1	10.3406	3.1022	0.7	0	0	0	0.5	0.3655	6.0745	2.7124	3.5814	249966.3	11	6.2	1
921	1	1	1	14.8016	4.4405	0.7	0	0	0	0.5	2.2183	4.4184	3.9586	2.3093	106643614.1	7609	49225.5	0
922	1	1	1	8.1105	2.4331	0.7	0	0	0	0.5	1.8979	0.0347	2.9952	2.1059	48017	7	13.4	1
923	1	1	1	10.9527	3.2858	0.7	0	0	0	0.5	0.9467	5.5373	1.9595	2.8331	3827823.6	466	24	1
924	1	1	1	10.5762	3.1729	0.7	0	0	0	0.5	1.5345	5.0709	1.4457	1.6483	24890921.5	555	33.6	1
925	1	1	1	7.9398	2.382	0.7	0	0	0	0.5	1.7422	1.8233	1.7048	2.4891	2460581.5	87	8.1	1
926	1	1	1	9.137	2.7411	0.7	0	0	0	0.5	0.8492	2.0082	3.4778	2.3597	318246	24	3	1
927	1	1	1	7.9985	2.3995	0.7	0	0	0	0.5	1.2816	1.7379	2.948	1.604	9072636.1	50	2.3	1
928	1	1	1	9.7301	2.919	0.7	0	0	0	0.5	0.4865	2.9068	0.8737	2.6249	2529205.1	547	4.7	1
929	1	1	1	8.7881	2.6364	0.7	0	0	0	0.5	1.6315	6.1637	4.8421	2.8955	375502.5	99	10.4	1
930	1	1	1	7.0602	2.1181	0.7	0	0	0	0.5	0.5612	5.9625	5.7397	3.5631	74651.1	4	0.7	1
931	1	1	1	12.8331	3.8499	0.7	0	0	0	0.5	3.0203	5.8333	1.0244	5.1124	241100562.4	19758	69804.3	0
932	1	1	1	14.4031	4.3209	0.7	0	0	0	0.5	2.7866	5.3542	3.5693	5.386	278749692.7	17837	260161.3	0
933	1	1	1	10.7218	3.2165	0.7	0	0	0	0.5	1.4694	1.711	6.2327	3.0277	4583559.1	338	30.7	1
934	1	1	1	8.4289	2.5287	0.7	0	0	0	0.5	1.5278	1.2501	5.3319	3.6016	620425.5	49	7	1
935	1	1	1	7.3545	2.2064	0.7	0	0	0	0.5	1.722	4.031	4.7617	0.785	127083.1	17	5.4	1
936	1	1	1	9.1298	2.7389	0.7	0	0	0	0.5	0.8567	0.7883	5.6066	4.9066	398040.4	50	3.9	1
937	1	1	1	11.0931	3.3279	0.7	0	0	0	0.5	1.1309	5.7719	1.3259	1.5748	18130819.2	598	25.7	1
938	1	1	1	8.5174	2.5552	0.7	0	0	0	0.5	0.9637	5.3248	5.5712	4.0986	2082702.1	11	3	1
939	1	1	1	14.1006	4.2302	0.7	0	0	0	0.5	2.3658	0.27	3.8994	2.7291	80733310.6	6387	30658.9	0
940	1	1	1	13.6939	4.1082	0.7	0	0	0	0.5	0.86	0.5833	5.6112	5.565	99064145.5	2296	320.3	0
941	1	1	1	12.2394	3.6718	0.7	0	0	0	0.5	2.3079	4.7315	5.7232	3.5055	77101359.6	9396	2592.1	0
942	1	1	1	8.5282	2.5585	0.7	0	0	0	0.5	2.0273	2.9424	0.6461	2.9652	16288563.7	317	38.6	1
943	1	1	1	10.3557	3.1067	0.7	0	0	0	0.5	1.3903	0.1818	6.0404	1.4918	527557.8	34	18.6	1
944	1	1	1	12.6998	3.8099	0.7	0	0	0	0.5	1.9959	4.5667	4.9286	3.7534	84279943.1	9234	1171.6	0
945	1	1	1	14.9637	4.4891	0.7	0	0	0	0.5	0.9938	0.0019	3.8131	3.0455	71557482	4288	1723.3	0
946	1	1	1	11.0963	3.3289	0.7	0	0	0	0.5	0.1166	4.7514	4.408	4.1661	3085984	233	11.7	1
947	1	1	1	12.9508	3.8852	0.7	0	0	0	0.5	2.0871	1.9815	4.3518	0.6819	234786906.7	14331	2282.6	0
948	1	1	1	7.5671	2.2701	0.7	0	0	0	0.5	1.852	0.2849	5.943	4.6531	196074	11	9.1	1
949	1	1	1	11.6163	3.4849	0.7	0	0	0	0.5	2.9179	5.4601	4.0707	3.0404	73189267.6	7288	19334.6	0
950	1	1	1	10.0984	3.0295	0.7	0	0	0	0.5	1.976	4.9961	4.1523	2.0403	11757522.2	508	96.5	1
951	1	1	1	10.1908	3.0572	0.7	0	0	0	0.5	1.7921	3.0846	3.6811	4.9246	81619.4	8	64.5	1
952	1	1	1	10.508	3.1524	0.7	0	0	0	0.5	2.762	2.1332	5.332	2.7265	2589626.1	450	4559.9	1
953	1	1	1	11.1376	3.3413	0.7	0	0	0	0.5	2.2168	0.5954	5.5126	3.7082	21021763.5	2398	792.2	1
954	1	1	1	11.6275	3.4883	0.7	0	0	0	0.5	2.2111	1.3684	3.9563	3.5522	42389263.7	7413	1382.9	1
955	1	1	1	8.2261	2.4678	0.7	0	0	0	0.5	1.3403	1.2884	3.4626	4.1152	3257224.6	82	3.2	1
956	1	1	1	9.5995	2.8799	0.7	0	0	0	0.5	0.6125	3.9712	6.2004	2.9633	525550.8	5	3.5	1
957	1	1	1	10.759	3.2277	0.7	0	0	0	0.5	2.5429	6.1988	1.92	5.8111	130281942.1	6556	2645.9	1
958	1	1	1	12.5946	3.7784	0.7	0	0	0	0.5	0.5614	5.3683	5.3897	2.5861	992673.2	20	79.5	1
959	1	1	1	9.7273	2.9182	0.7	0	0	0	0.5	1.4703	4.8384	2.4085	1.6011	2962176.6	298	23.2	1
960	1	1	1	14.0204	4.2061	0.7	0	0	0	0.5	1.8767	0.6612	3.7099	2.9014	71654815.8	4768	4351.6	0
961	1	1	1	9.0001	2.7	0.7	0	0	0	0.5	1.8775	3.0868	1.6882	3.7895	316251.5	52	24.6	1
962	1	1	1	10.0028	3.0008	0.7	0	0	0	0.5	1.3796	2.371	1.5755	2.039	687171	107	13.5	1
963	1	1	1	8.7686	2.6306	0.7	0	0	0	0.5	1.7762	2.7814	1.2531	3.693	700292.1	98	16.1	1
964	1	1	1	14.8251	4.4475	0.7	0	0	0	0.5	1.8803	2.7493	6.0585	1.5911	169384728	8098	8990.9	0
965	1	1	1	11.71	3.513	0.7	0	0	0	0.5	1.4719	1.6042	0.9482	0.1386	70204663.3	4493	100.1	0
966	1	1	1	7.8263	2.3479	0.7	0	0	0	0.5	2.3103	4.4408	5.338	6.1414	210966	22	132.9	1
967	1	1	1	7.8889	2.3667	0.7	0	0	0	0.5	1.242	3.4405	3.8551	3.1901	188565	17	3.7	1
968	1	1	1	14.5273	4.3582	0.7	0	0	0	0.5	1.4582	1.606	5.4009	2.3959	90988277	4911	2388.4	0
969	1	1	1	14.9593	4.4878	0.7	0	0	0	0.5	1.7118	1.2055	2.9293	5.5466	264254227	13882	6913.8	0
970	1	1	1	6.766	2.0298	0.7	0	0	0	0.5	2.2241	4.7761	4.8213	2.4189	90499.9	21	22.8	1
971	1	1	1	7.3904	2.2171	0.7	0	0	0	0.5	0.8366	5.2426	5.7089	2.5739	409685.1	77	1.1	1
972	1	1	1	14.4459	4.3338	0.7	0	0	0	0.5	2.3376	1.2238	4.4774	5.5659	298227851.2	18506	40684.1	0
973	1	1	1	8.8706	2.6612	0.7	0	0	0	0.5	2.8495	5.7637	6.1349	2.7673	201837.6	43	1279	1
974	1	1	1	13.1066	3.932	0.7	0	0	0	0.5	1.02	1.528	0.4956	4.21	21645199.8	574	168.4	1
975	1	1	1	11.4753	3.4426	0.7	0	0	0	0.5	1.4629	5.6948	0.2086	3.5263	4088148.1	188	64.1	1
976	1	1	1	9.1768	2.7531	0.7	0	0	0	0.5	1.8049	0.5787	1.6422	4.8418	888102.7	80	22.8	1
977	1	1	1	14.8723	4.4617	0.7	0	0	0	0.5	1.4932	4.6557	0.7879	4.3982	138400449.5	8857	4503.7	0
978	1	1	1	8.715	2.6145	0.7	0	0	0	0.5	2.2876	5.9665	5.3411	3.3659	746621.4	163	214.5	1
979	1	1	1	7.9805	2.3942	0.7	0	0	0	0.5	0.4164	3.5465	0.1379	1.0363	95932.2	2	1	1
980	1	1	1	13.8859	4.1658	0.7	0	0	0	0.5	1.153	3.6175	1.5131	3.3516	73103095.3	6908	486.9	0
981	1	1	1	12.189	3.6567	0.7	0	0	0	0.5	1.9116	1.9375	5.9723	3.2207	67982433.5	8873	504.5	0
982	1	1	1	9.1804	2.7541	0.7	0	0	0	0.5	1.2629	3.9407	4.1616	2.3833	927414.6	114	6.5	1
983	1	1	1	12.6012	3.7804	0.7	0	0	0	0.5	0.7545	5.3862	6.0334	3.0193	18798982.5	1162	66.1	1
984	1	1	1	12.11	3.633	0.7	0	0	0	0.5	0.8931	5.1529	3.3689	5.8688	4287234.5	344	43.5	1
985	1	1	1	10.3443	3.1033	0.7	0	0	0	0.5	2.6453	2.6473	3.0613	2.4786	702757.4	127	1822.7	1
986	1	1	1	12.1247	3.6374	0.7	0	0	0	0.5	2.5718	3.5648	3.6272	3.0176	72799846.1	8475	7628	0
987	1	1	1	8.2052	2.4615	0.7	0	0	0	0.5	0.3064	5.0652	5.6003	3.2563	69996.9	7	1.2	1
988	1	1	1	7.9112	2.3734	0.7	0	0	0	0.5	2.313	0.9923	1.1905	2.8236	2666875.9	68	77.9	1
989	1	1	1	8.3743	2.5123	0.7	0	0	0	0.5	0.9108	6.2124	2.0649	0.6676	99237.8	3	3.6	1
990	1	1	1	13.1408	3.9422	0.7	0	0	0	0.5	1.6838	2.404	3.4769	2.6287	32557677.1	1722	805.4	1
991	1	1	1	8.0366	2.411	0.7	0	0	0	0.5	0.7697	0.3199	1.0053	5.3527	36167.2	2	2.4	1
992	1	1	1	9.9282	2.9785	0.7	0	0	0	0.5	1.4663	2.9219	4.6043	2.9385	8970008.1	299	15.7	1
993	1	1	1	8.3319	2.4996	0.7	0	0	0	0.5	0.8037	4.7507	5.8095	5.1728	101762.9	9	1.7	1
994	1	1	1	14.5738	4.3721	0.7	0	0	0	0.5	1.6578	0.8474	5.2146	3.0281	63774780.3	4109	4079.8	0
995	1	1	1	12.6347	3.7904	0.7	0	0	0	0.5	1.484	4.7267	5.9649	2.9229	22522958	238	237.2	1
996	1	1	1	13.7714	4.1314	0.7	0	0	0	0.5	0.5885	4.6933	3.4541	1.9622	131244562	858	224.5	1
997	1	1	1	14.1407	4.2422	0.7	0	0	0	0.5	1.9486	4.323	2.4545	2.431	95332306.9	5755	8157.7	0
998	1	1	1	9.6022	2.8807	0.7	0	0	0	0.5	2.2077	1.7464	3.4446	1.0856	211296.4	12	124.1	1
999	1	1	1	10.6821	3.2046	0.7	0	0	0	0.5	1.7802	2.0624	0.8241	2.4565	4030497	182	104.2	1
1000	1	1	1	14.7411	4.4223	0.7	0	0	0	0.5	0.4145	3.3752	1.7093	3.553	79905936.8	3322	886.6	1
1001	1	1	1	10.7778	3.2333	0.7	0	0	0	0.5	1.9637	2.4082	5.3616	5.2536	6399531.7	663	186.9	1
1002	1	1	1	8.642	2.5926	0.7	0	0	0	0.5	1.0445	5.307	2.2328	5.838	5833174.5	100	4.8	1
1003	1	1	1	12.7058	3.8117	0.7	0	0	0	0.5	1.0053	0.9715	3.1066	1.7154	20616227	1263	88.7	1
1004	1	1	1	14.7608	4.4282	0.7	0	0	0	0.5	2.4163	4.8978	4.0184	4.3263	142362339.8	10236	93151.7	0
1005	1	1	1	7.6813	2.3044	0.7	0	0	0	0.5	0.8202	4.6902	1.015	3.7021	48408	5	2.3	1
